url,Reportdata number 1,Reportdata link 1,Reportdata link 1_link,Reportdata number 2,Reportdata link 2,Reportdata link 2_link,Reportdata number 3,Reportdata number 4,Reportdata number 5,
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,13,51104,http://zipatlas.com/us/ia/sioux-city/zip-51104.htm,"42.536156, -96.404680",Sioux City,http://zipatlas.com/us/ia/sioux-city.htm,"22,132","2,869.38","#3,356",2869
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,14,52801,http://zipatlas.com/us/ia/davenport/zip-52801.htm,"41.522240, -90.574648",,,"1,049","2,867.32","#3,361",2867
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,15,50322,http://zipatlas.com/us/ia/urbandale/zip-50322.htm,"41.634164, -93.734360",Urbandale,http://zipatlas.com/us/ia/urbandale.htm,"32,943","2,805.28","#3,430",2805
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,16,50312,http://zipatlas.com/us/ia/des-moines/zip-50312.htm,"41.582678, -93.676670",,,"16,309","2,776.95","#3,462",2777
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,17,52402,http://zipatlas.com/us/ia/cedar-rapids/zip-52402.htm,"42.023165, -91.658648",Cedar Rapids,http://zipatlas.com/us/ia/cedar-rapids.htm,"39,913","2,743.30","#3,497",2743
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,18,50702,http://zipatlas.com/us/ia/waterloo/zip-50702.htm,"42.465632, -92.320668",Waterloo,http://zipatlas.com/us/ia/waterloo.htm,"19,299","2,465.65","#3,812",2466
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,19,52308,http://zipatlas.com/us/ia/millersburg/zip-52308.htm,"41.572931, -92.159652",Millersburg,http://zipatlas.com/us/ia/millersburg.htm,81,"2,461.18","#3,816",2461
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,20,52245,http://zipatlas.com/us/ia/iowa-city/zip-52245.htm,"41.669694, -91.507004",,,"18,605","2,290.05","#4,041",2290
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,21,52737,http://zipatlas.com/us/ia/columbus-city/zip-52737.htm,"41.259208, -91.374836",Columbus City,http://zipatlas.com/us/ia/columbus-city.htm,199,"2,117.68","#4,277",2118
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,22,52401,http://zipatlas.com/us/ia/cedar-rapids/zip-52401.htm,"41.976549, -91.658507",,,"2,392","1,999.06","#4,451",1999
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,23,50634,http://zipatlas.com/us/ia/gilbertville/zip-50634.htm,"42.418810, -92.214413",Gilbertville,http://zipatlas.com/us/ia/gilbertville.htm,767,"1,962.70","#4,502",1963
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,24,50325,http://zipatlas.com/us/ia/clive/zip-50325.htm,"41.608583, -93.786772",Clive,http://zipatlas.com/us/ia/clive.htm,"13,015","1,958.76","#4,513",1959
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,25,52246,http://zipatlas.com/us/ia/iowa-city/zip-52246.htm,"41.652313, -91.570407",,,"19,740","1,894.81","#4,608",1895
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,26,50137,http://zipatlas.com/us/ia/killduff/zip-50137.htm,"41.608226, -92.904421",Killduff,http://zipatlas.com/us/ia/killduff.htm,64,"1,866.99","#4,653",1867
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,27,51575,http://zipatlas.com/us/ia/treynor/zip-51575.htm,"41.235151, -95.615828",Treynor,http://zipatlas.com/us/ia/treynor.htm,650,"1,840.93","#4,692",1841
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,28,52405,http://zipatlas.com/us/ia/cedar-rapids/zip-52405.htm,"41.983384, -91.746369",,,"25,130","1,832.80","#4,709",1833
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,29,52235,http://zipatlas.com/us/ia/hills/zip-52235.htm,"41.554750, -91.535411",Hills,http://zipatlas.com/us/ia/hills.htm,8,"1,828.60","#4,719",1829
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,30,50160,http://zipatlas.com/us/ia/martensdale/zip-50160.htm,"41.372400, -93.744470",Martensdale,http://zipatlas.com/us/ia/martensdale.htm,335,"1,748.24","#4,836",1748
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,31,50078,http://zipatlas.com/us/ia/ferguson/zip-50078.htm,"41.937103, -92.864757",Ferguson,http://zipatlas.com/us/ia/ferguson.htm,91,"1,726.24","#4,879",1726
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,32,52030,http://zipatlas.com/us/ia/andrew/zip-52030.htm,"42.153189, -90.591932",Andrew,http://zipatlas.com/us/ia/andrew.htm,460,"1,714.19","#4,894",1714
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,33,50309,http://zipatlas.com/us/ia/des-moines/zip-50309.htm,"41.585184, -93.620577",,,"5,011","1,675.61","#4,956",1676
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,34,50265,http://zipatlas.com/us/ia/west-des-moines/zip-50265.htm,"41.556373, -93.734856",West Des Moines,http://zipatlas.com/us/ia/west-des-moines.htm,"30,269","1,672.78","#4,965",1673
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,35,51510,http://zipatlas.com/us/ia/carter-lake/zip-51510.htm,"41.288533, -95.916872",Carter Lake,http://zipatlas.com/us/ia/carter-lake.htm,"3,248","1,640.96","#5,008",1641
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,36,52233,http://zipatlas.com/us/ia/hiawatha/zip-52233.htm,"42.050029, -91.687475",Hiawatha,http://zipatlas.com/us/ia/hiawatha.htm,"6,071","1,624.89","#5,034",1625
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,37,52001,http://zipatlas.com/us/ia/dubuque/zip-52001.htm,"42.552861, -90.699096",Dubuque,http://zipatlas.com/us/ia/dubuque.htm,"44,033","1,593.35","#5,087",1593
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,38,51459,http://zipatlas.com/us/ia/ralston/zip-51459.htm,"42.041022, -94.633514",Ralston,http://zipatlas.com/us/ia/ralston.htm,18,"1,582.90","#5,103",1583
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,39,52624,http://zipatlas.com/us/ia/denmark/zip-52624.htm,"40.741545, -91.336514",Denmark,http://zipatlas.com/us/ia/denmark.htm,274,"1,521.92","#5,218",1522
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,40,51502,http://zipatlas.com/us/ia/council-bluffs/zip-51502.htm,"41.272467, -95.795890",Council Bluffs,http://zipatlas.com/us/ia/council-bluffs.htm,137,"1,496.81","#5,261",1497
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,41,51103,http://zipatlas.com/us/ia/sioux-city/zip-51103.htm,"42.536102, -96.461820",,,"17,494","1,427.51","#5,375",1428
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,42,52220,http://zipatlas.com/us/ia/conroy/zip-52220.htm,"41.729894, -91.997876",Conroy,http://zipatlas.com/us/ia/conroy.htm,72,"1,425.79","#5,378",1426
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,43,50649,http://zipatlas.com/us/ia/kesley/zip-50649.htm,"42.662507, -92.910409",Kesley,http://zipatlas.com/us/ia/kesley.htm,25,"1,325.83","#5,581",1326
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,44,50432,http://zipatlas.com/us/ia/crystal-lake/zip-50432.htm,"43.223190, -93.791755",Crystal Lake,http://zipatlas.com/us/ia/crystal-lake.htm,202,"1,316.52","#5,603",1317
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,45,51501,http://zipatlas.com/us/ia/council-bluffs/zip-51501.htm,"41.226869, -95.877072",,,"34,258","1,307.54","#5,623",1308
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,46,52806,http://zipatlas.com/us/ia/davenport/zip-52806.htm,"41.576891, -90.621909",,,"26,005","1,296.65","#5,650",1297
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,47,52802,http://zipatlas.com/us/ia/davenport/zip-52802.htm,"41.503389, -90.633451",,,"11,594","1,296.17","#5,651",1296
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,48,52241,http://zipatlas.com/us/ia/coralville/zip-52241.htm,"41.701157, -91.593724",Coralville,http://zipatlas.com/us/ia/coralville.htm,"15,177","1,263.84","#5,723",1264
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,49,52548,http://zipatlas.com/us/ia/chillicothe/zip-52548.htm,"41.085344, -92.527855",Chillicothe,http://zipatlas.com/us/ia/chillicothe.htm,48,"1,260.60","#5,730",1261
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,50,52807,http://zipatlas.com/us/ia/davenport/zip-52807.htm,"41.575771, -90.538593",,,"10,539","1,252.35","#5,750",1252
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,51,52166,http://zipatlas.com/us/ia/saint-lucas/zip-52166.htm,"43.067464, -91.930125",Saint Lucas,http://zipatlas.com/us/ia/saint-lucas.htm,37,"1,252.01","#5,751",1252
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,52,50317,http://zipatlas.com/us/ia/des-moines/zip-50317.htm,"41.602598, -93.532192",,,"40,843","1,232.74","#5,802",1233
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,53,51045,http://zipatlas.com/us/ia/oyens/zip-51045.htm,"42.820745, -96.057052",Oyens,http://zipatlas.com/us/ia/oyens.htm,53,"1,222.36","#5,828",1222
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,54,51244,http://zipatlas.com/us/ia/matlock/zip-51244.htm,"43.242534, -95.934580",Matlock,http://zipatlas.com/us/ia/matlock.htm,45,"1,206.21","#5,860",1206
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,55,51550,http://zipatlas.com/us/ia/magnolia/zip-51550.htm,"41.695139, -95.873217",Magnolia,http://zipatlas.com/us/ia/magnolia.htm,71,"1,205.64","#5,861",1206
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,56,50266,http://zipatlas.com/us/ia/west-des-moines/zip-50266.htm,"41.567932, -93.794752",,,"16,738","1,192.54","#5,891",1193
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,57,50227,http://zipatlas.com/us/ia/popejoy/zip-50227.htm,"42.594869, -93.427855",Popejoy,http://zipatlas.com/us/ia/popejoy.htm,21,"1,182.15","#5,910",1182
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,58,52722,http://zipatlas.com/us/ia/bettendorf/zip-52722.htm,"41.574996, -90.472343",Bettendorf,http://zipatlas.com/us/ia/bettendorf.htm,"33,695","1,112.03","#6,049",1112
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,59,52168,http://zipatlas.com/us/ia/spillville/zip-52168.htm,"43.203984, -91.953289",Spillville,http://zipatlas.com/us/ia/spillville.htm,376,"1,068.13","#6,149",1068
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,60,50069,http://zipatlas.com/us/ia/de-soto/zip-50069.htm,"41.533293, -94.007268",De Soto,http://zipatlas.com/us/ia/de-soto.htm,"1,008","1,049.64","#6,201",1050
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,61,51106,http://zipatlas.com/us/ia/sioux-city/zip-51106.htm,"42.459802, -96.324991",,,"27,003",998.86,"#6,333",999
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,62,52403,http://zipatlas.com/us/ia/cedar-rapids/zip-52403.htm,"41.969228, -91.591994",,,"24,776",975.98,"#6,398",976
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,63,50145,http://zipatlas.com/us/ia/liberty-center/zip-50145.htm,"41.204542, -93.500353",Liberty Center,http://zipatlas.com/us/ia/liberty-center.htm,26,908.53,"#6,582",909
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,64,50313,http://zipatlas.com/us/ia/des-moines/zip-50313.htm,"41.654622, -93.617510",,,"16,675",902.11,"#6,595",902
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,65,50631,http://zipatlas.com/us/ia/frederika/zip-50631.htm,"42.881395, -92.303539",Frederika,http://zipatlas.com/us/ia/frederika.htm,144,886.08,"#6,635",886
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,66,52647,http://zipatlas.com/us/ia/olds/zip-52647.htm,"41.134146, -91.545335",Olds,http://zipatlas.com/us/ia/olds.htm,249,884.84,"#6,639",885
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,67,52312,http://zipatlas.com/us/ia/morley/zip-52312.htm,"42.006274, -91.246265",Morley,http://zipatlas.com/us/ia/morley.htm,88,866.33,"#6,689",866
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,68,50667,http://zipatlas.com/us/ia/raymond/zip-50667.htm,"42.469975, -92.217854",Raymond,http://zipatlas.com/us/ia/raymond.htm,216,843.11,"#6,744",843
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,69,52066,http://zipatlas.com/us/ia/north-buena-vista/zip-52066.htm,"42.680936, -90.953130",North Buena Vista,http://zipatlas.com/us/ia/north-buena-vista.htm,59,820.12,"#6,827",820
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,70,50320,http://zipatlas.com/us/ia/des-moines/zip-50320.htm,"41.527942, -93.567967",,,"15,271",812.4,"#6,847",812
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,71,51105,http://zipatlas.com/us/ia/sioux-city/zip-51105.htm,"42.511913, -96.352027",,,"11,947",793.32,"#6,909",793
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,72,50142,http://zipatlas.com/us/ia/le-grand/zip-50142.htm,"42.004814, -92.774244",Le Grand,http://zipatlas.com/us/ia/le-grand.htm,910,791.57,"#6,915",792
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,73,50152,http://zipatlas.com/us/ia/luther/zip-50152.htm,"41.966442, -93.821256",Luther,http://zipatlas.com/us/ia/luther.htm,26,788.75,"#6,932",789
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,74,50707,http://zipatlas.com/us/ia/evansdale/zip-50707.htm,"42.465293, -92.247294",Evansdale,http://zipatlas.com/us/ia/evansdale.htm,"8,155",769.63,"#7,003",770
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,75,51101,http://zipatlas.com/us/ia/sioux-city/zip-51101.htm,"42.494182, -96.393877",,,844,729.56,"#7,144",730
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,76,50021,http://zipatlas.com/us/ia/ankeny/zip-50021.htm,"41.722395, -93.596697",Ankeny,http://zipatlas.com/us/ia/ankeny.htm,"31,148",715.3,"#7,194",715
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,77,50673,http://zipatlas.com/us/ia/stout/zip-50673.htm,"42.526856, -92.711757",Stout,http://zipatlas.com/us/ia/stout.htm,217,702.54,"#7,258",703
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,78,52767,http://zipatlas.com/us/ia/pleasant-valley/zip-52767.htm,"41.566602, -90.421103",Pleasant Valley,http://zipatlas.com/us/ia/pleasant-valley.htm,231,689.82,"#7,301",690
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,79,52534,http://zipatlas.com/us/ia/beacon/zip-52534.htm,"41.269978, -92.682033",Beacon,http://zipatlas.com/us/ia/beacon.htm,257,680.7,"#7,334",681
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,80,52728,http://zipatlas.com/us/ia/buffalo/zip-52728.htm,"41.454513, -90.761647",Buffalo,http://zipatlas.com/us/ia/buffalo.htm,849,677.03,"#7,348",677
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,81,50243,http://zipatlas.com/us/ia/sheldahl/zip-50243.htm,"41.862109, -93.693975",Sheldahl,http://zipatlas.com/us/ia/sheldahl.htm,247,656.12,"#7,436",656
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,82,50218,http://zipatlas.com/us/ia/patterson/zip-50218.htm,"41.348309, -93.880520",Patterson,http://zipatlas.com/us/ia/patterson.htm,126,623.49,"#7,566",623
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,83,50321,http://zipatlas.com/us/ia/des-moines/zip-50321.htm,"41.532674, -93.662499",,,"7,607",622.44,"#7,570",622
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,84,52752,http://zipatlas.com/us/ia/grandview/zip-52752.htm,"41.280617, -91.191030",Grandview,http://zipatlas.com/us/ia/grandview.htm,520,605.69,"#7,646",606
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,85,51331,http://zipatlas.com/us/ia/arnolds-park/zip-51331.htm,"43.358266, -95.119188",Arnolds Park,http://zipatlas.com/us/ia/arnolds-park.htm,"1,031",583.31,"#7,740",583
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,86,50014,http://zipatlas.com/us/ia/ames/zip-50014.htm,"42.061618, -93.688105",Ames,http://zipatlas.com/us/ia/ames.htm,"29,541",579.93,"#7,754",580
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,87,52351,http://zipatlas.com/us/ia/walford/zip-52351.htm,"41.875151, -91.832589",Walford,http://zipatlas.com/us/ia/walford.htm,"1,095",572.48,"#7,787",572
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,88,52404,http://zipatlas.com/us/ia/cedar-rapids/zip-52404.htm,"41.923056, -91.698866",,,"32,016",554.06,"#7,881",554
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,89,52056,http://zipatlas.com/us/ia/luxemburg/zip-52056.htm,"42.603822, -91.072473",Luxemburg,http://zipatlas.com/us/ia/luxemburg.htm,246,547.9,"#7,912",548
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,90,52326,http://zipatlas.com/us/ia/quasqueton/zip-52326.htm,"42.396409, -91.757376",Quasqueton,http://zipatlas.com/us/ia/quasqueton.htm,578,529.18,"#8,010",529
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,91,51341,http://zipatlas.com/us/ia/gillett-grove/zip-51341.htm,"43.014642, -95.037310",Gillett Grove,http://zipatlas.com/us/ia/gillett-grove.htm,36,522.4,"#8,047",522
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,92,52757,http://zipatlas.com/us/ia/low-moor/zip-52757.htm,"41.802316, -90.353840",Low Moor,http://zipatlas.com/us/ia/low-moor.htm,249,513.73,"#8,092",514
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,93,50847,http://zipatlas.com/us/ia/grant/zip-50847.htm,"41.141922, -94.983679",Grant,http://zipatlas.com/us/ia/grant.htm,99,464.41,"#8,377",464
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,94,52774,http://zipatlas.com/us/ia/welton/zip-52774.htm,"41.906333, -90.594782",Welton,http://zipatlas.com/us/ia/welton.htm,113,456.63,"#8,428",457
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,95,50033,http://zipatlas.com/us/ia/bevington/zip-50033.htm,"41.358651, -93.793307",Bevington,http://zipatlas.com/us/ia/bevington.htm,55,449.45,"#8,468",449
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,96,51242,http://zipatlas.com/us/ia/lester/zip-51242.htm,"43.440798, -96.334615",Lester,http://zipatlas.com/us/ia/lester.htm,211,436.34,"#8,560",436
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,97,50131,http://zipatlas.com/us/ia/johnston/zip-50131.htm,"41.691324, -93.718770",Johnston,http://zipatlas.com/us/ia/johnston.htm,"8,970",426.86,"#8,635",427
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,98,52804,http://zipatlas.com/us/ia/davenport/zip-52804.htm,"41.506465, -90.669966",,,"26,818",426.35,"#8,641",426
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,99,52158,http://zipatlas.com/us/ia/marquette/zip-52158.htm,"43.040906, -91.186611",Marquette,http://zipatlas.com/us/ia/marquette.htm,309,419.38,"#8,687",419
http://zipatlas.com/us/ia/zip-code-comparison/population-density.htm,100,50010,http://zipatlas.com/us/ia/ames/zip-50010.htm,"42.030822, -93.588490",,,"24,991",419.03,"#8,688",419
http://zipatlas.com/us/ia/zip-code-comparison/population-density.3.htm,201,52348,http://zipatlas.com/us/ia/vining/zip-52348.htm,"41.991977, -92.380950",Vining,http://zipatlas.com/us/ia/vining.htm,70,70.44,"#16,006",70
