,year,county_code,nan,working_pop,employed_pop,unemployed_pop,unemp_perc
9059,2005,48225,,8494.0,7945.0,549.0,6.5
9060,2005,48227,,13311.0,12602.0,709.0,5.3
9061,2005,48229,,1328.0,1236.0,92.0,6.9
9062,2005,48231,,38516.0,36412.0,2104.0,5.5
9063,2005,48233,,10189.0,9670.0,519.0,5.1
9064,2005,48235,,957.0,923.0,34.0,3.6
9065,2005,48237,,4078.0,3889.0,189.0,4.6
9066,2005,48239,,6625.0,6299.0,326.0,4.9
9067,2005,48241,,15584.0,14330.0,1254.0,8.0
9068,2005,48243,,1203.0,1156.0,47.0,3.9
9069,2005,48245,,111553.0,102875.0,8678.0,7.8
9070,2005,48247,,2616.0,2491.0,125.0,4.8
9071,2005,48249,,19753.0,18664.0,1089.0,5.5
9072,2005,48251,,72108.0,68540.0,3568.0,4.9
9073,2005,48253,,7869.0,7446.0,423.0,5.4
9074,2005,48255,,5437.0,5092.0,345.0,6.3
9075,2005,48257,,43006.0,40644.0,2362.0,5.5
9076,2005,48259,,14298.0,13703.0,595.0,4.2
9077,2005,48261,,248.0,241.0,7.0,2.8
9078,2005,48263,,440.0,422.0,18.0,4.1
9079,2005,48265,,22578.0,21655.0,923.0,4.1
9080,2005,48267,,2264.0,2171.0,93.0,4.1
9081,2005,48269,,167.0,160.0,7.0,4.2
9082,2005,48271,,1439.0,1352.0,87.0,6.0
9083,2005,48273,,16308.0,15469.0,839.0,5.1
9084,2005,48275,,1789.0,1704.0,85.0,4.8
9085,2005,48277,,22980.0,21551.0,1429.0,6.2
9086,2005,48279,,7213.0,6861.0,352.0,4.9
9087,2005,48281,,9922.0,9492.0,430.0,4.3
9088,2005,48283,,2597.0,2451.0,146.0,5.6
9089,2005,48285,,10355.0,9982.0,373.0,3.6
9090,2005,48287,,8656.0,8276.0,380.0,4.4
9091,2005,48289,,7702.0,7277.0,425.0,5.5
9092,2005,48291,,31272.0,29160.0,2112.0,6.8
9093,2005,48293,,10327.0,9802.0,525.0,5.1
9094,2005,48295,,1662.0,1604.0,58.0,3.5
9095,2005,48297,,5031.0,4777.0,254.0,5.0
9096,2005,48299,,8021.0,7614.0,407.0,5.1
9097,2005,48301,,39.0,35.0,4.0,10.3
9098,2005,48303,,137313.0,131720.0,5593.0,4.1
9099,2005,48305,,2831.0,2667.0,164.0,5.8
9100,2005,48307,,3757.0,3569.0,188.0,5.0
9101,2005,48309,,112002.0,106373.0,5629.0,5.0
9102,2005,48311,,381.0,361.0,20.0,5.2
9103,2005,48313,,4922.0,4638.0,284.0,5.8
9104,2005,48315,,5063.0,4775.0,288.0,5.7
9105,2005,48317,,2113.0,2020.0,93.0,4.4
9106,2005,48319,,2385.0,2314.0,71.0,3.0
9107,2005,48321,,16325.0,14998.0,1327.0,8.1
9108,2005,48323,,19087.0,16543.0,2544.0,13.3
9109,2005,48325,,19420.0,18465.0,955.0,4.9
9110,2005,48327,,1090.0,1040.0,50.0,4.6
9111,2005,48329,,66317.0,63868.0,2449.0,3.7
9112,2005,48331,,12157.0,11538.0,619.0,5.1
9113,2005,48333,,2547.0,2448.0,99.0,3.9
9114,2005,48335,,3363.0,3150.0,213.0,6.3
9115,2005,48337,,9784.0,9350.0,434.0,4.4
9116,2005,48339,,189082.0,180109.0,8973.0,4.7
9117,2005,48341,,10233.0,9846.0,387.0,3.8
9118,2005,48343,,6093.0,5723.0,370.0,6.1
9119,2005,48345,,669.0,642.0,27.0,4.0
9120,2005,48347,,31075.0,29454.0,1621.0,5.2
9121,2005,48349,,21441.0,20210.0,1231.0,5.7
9122,2005,48351,,5771.0,5239.0,532.0,9.2
9123,2005,48353,,7559.0,7205.0,354.0,4.7
9124,2005,48355,,156542.0,148088.0,8454.0,5.4
9125,2005,48357,,5023.0,4863.0,160.0,3.2
9126,2005,48359,,1058.0,1018.0,40.0,3.8
9127,2005,48361,,40782.0,37526.0,3256.0,8.0
9128,2005,48363,,14208.0,13564.0,644.0,4.5
9129,2005,48365,,11619.0,11050.0,569.0,4.9
9130,2005,48367,,50654.0,48241.0,2413.0,4.8
9131,2005,48369,,4594.0,4413.0,181.0,3.9
9132,2005,48371,,6650.0,6308.0,342.0,5.1
9133,2005,48373,,16734.0,15598.0,1136.0,6.8
9134,2005,48375,,56544.0,53955.0,2589.0,4.6
9135,2005,48377,,3241.0,2884.0,357.0,11.0
9136,2005,48379,,5087.0,4814.0,273.0,5.4
9137,2005,48381,,65374.0,63116.0,2258.0,3.5
9138,2005,48383,,2183.0,2129.0,54.0,2.5
9139,2005,48385,,1320.0,1254.0,66.0,5.0
9140,2005,48387,,6261.0,5875.0,386.0,6.2
9141,2005,48389,,4230.0,3915.0,315.0,7.4
9142,2005,48391,,3852.0,3661.0,191.0,5.0
9143,2005,48393,,551.0,533.0,18.0,3.3
9144,2005,48395,,7558.0,7182.0,376.0,5.0
9145,2005,48397,,32378.0,30852.0,1526.0,4.7
9146,2005,48399,,4611.0,4373.0,238.0,5.2
9147,2005,48401,,22712.0,21527.0,1185.0,5.2
9148,2005,48403,,3444.0,3104.0,340.0,9.9
9149,2005,48405,,3599.0,3346.0,253.0,7.0
9150,2005,48407,,10161.0,9531.0,630.0,6.2
9151,2005,48409,,29557.0,27529.0,2028.0,6.9
9152,2005,48411,,2639.0,2508.0,131.0,5.0
9153,2005,48413,,1362.0,1308.0,54.0,4.0
9154,2005,48415,,7095.0,6743.0,352.0,5.0
9155,2005,48417,,1933.0,1875.0,58.0,3.0
9156,2005,48419,,11709.0,11022.0,687.0,5.9
9157,2005,48421,,1388.0,1329.0,59.0,4.3
9158,2005,48423,,95360.0,90560.0,4800.0,5.0
9159,2005,48425,,3686.0,3487.0,199.0,5.4
9160,2005,48427,,21176.0,18415.0,2761.0,13.0
9161,2005,48429,,4299.0,4102.0,197.0,4.6
9162,2005,48431,,937.0,911.0,26.0,2.8
9163,2005,48433,,822.0,793.0,29.0,3.5
9164,2005,48435,,2695.0,2619.0,76.0,2.8
9165,2005,48437,,3608.0,3438.0,170.0,4.7
9166,2005,48439,,843857.0,800439.0,43418.0,5.1
9167,2005,48441,,65219.0,62551.0,2668.0,4.1
9168,2005,48443,,383.0,356.0,27.0,7.0
9169,2005,48445,,5756.0,5431.0,325.0,5.6
9170,2005,48447,,931.0,899.0,32.0,3.4
9171,2005,48449,,14690.0,13997.0,693.0,4.7
9172,2005,48451,,51839.0,49600.0,2239.0,4.3
9173,2005,48453,,502123.0,479587.0,22536.0,4.5
9174,2005,48455,,5803.0,5436.0,367.0,6.3
9175,2005,48457,,8360.0,7747.0,613.0,7.3
9176,2005,48459,,18761.0,17831.0,930.0,5.0
9177,2005,48461,,1678.0,1613.0,65.0,3.9
9178,2005,48463,,11690.0,10980.0,710.0,6.1
9179,2005,48465,,20042.0,18733.0,1309.0,6.5
9180,2005,48467,,25337.0,24068.0,1269.0,5.0
9181,2005,48469,,43899.0,41913.0,1986.0,4.5
9182,2005,48471,,26030.0,24571.0,1459.0,5.6
9183,2005,48473,,15833.0,14961.0,872.0,5.5
9184,2005,48475,,4464.0,4220.0,244.0,5.5
9185,2005,48477,,16168.0,15430.0,738.0,4.6
9186,2005,48479,,85624.0,80484.0,5140.0,6.0
9187,2005,48481,,20740.0,19685.0,1055.0,5.1
9188,2005,48483,,2676.0,2571.0,105.0,3.9
9189,2005,48485,,62488.0,59542.0,2946.0,4.7
9190,2005,48487,,7518.0,7228.0,290.0,3.9
9191,2005,48489,,7521.0,6807.0,714.0,9.5
9192,2005,48491,,179531.0,171343.0,8188.0,4.6
9193,2005,48493,,17687.0,16840.0,847.0,4.8
9194,2005,48495,,3034.0,2890.0,144.0,4.7
9195,2005,48497,,27596.0,26298.0,1298.0,4.7
9196,2005,48499,,17600.0,16625.0,975.0,5.5
9197,2005,48501,,3285.0,3132.0,153.0,4.7
9198,2005,48503,,9348.0,8952.0,396.0,4.2
9199,2005,48505,,5061.0,4724.0,337.0,6.7
9200,2005,48507,,3846.0,3401.0,445.0,11.6
9201,2005,49001,,3071.0,2944.0,127.0,4.1
9202,2005,49003,,22413.0,21449.0,964.0,4.3
9203,2005,49005,,57222.0,55373.0,1849.0,3.2
9204,2005,49007,,9541.0,9077.0,464.0,4.9
9205,2005,49009,,503.0,477.0,26.0,5.2
9206,2005,49011,,135870.0,130515.0,5355.0,3.9
9207,2005,49013,,7690.0,7358.0,332.0,4.3
9208,2005,49015,,5125.0,4864.0,261.0,5.1
9209,2005,49017,,2699.0,2506.0,193.0,7.2
9210,2005,49019,,5028.0,4712.0,316.0,6.3
9211,2005,49021,,19873.0,19101.0,772.0,3.9
9212,2005,49023,,3916.0,3729.0,187.0,4.8
9213,2005,49025,,3265.0,3105.0,160.0,4.9
9214,2005,49027,,6092.0,5847.0,245.0,4.0
9215,2005,49029,,3818.0,3659.0,159.0,4.2
9216,2005,49031,,851.0,817.0,34.0,4.0
9217,2005,49033,,1290.0,1250.0,40.0,3.1
9218,2005,49035,,517454.0,496679.0,20775.0,4.0
9219,2005,49037,,4787.0,4410.0,377.0,7.9
9220,2005,49039,,10563.0,10003.0,560.0,5.3
9221,2005,49041,,9149.0,8742.0,407.0,4.4
9222,2005,49043,,21457.0,20604.0,853.0,4.0
9223,2005,49045,,25165.0,24068.0,1097.0,4.4
9224,2005,49047,,14669.0,14121.0,548.0,3.7
9225,2005,49049,,205142.0,197112.0,8030.0,3.9
9226,2005,49051,,9309.0,8926.0,383.0,4.1
9227,2005,49053,,56944.0,54639.0,2305.0,4.0
9228,2005,49055,,1337.0,1265.0,72.0,5.4
9229,2005,49057,,108209.0,103267.0,4942.0,4.6
9230,2005,50001,,21560.0,20856.0,704.0,3.3
9231,2005,50003,,20089.0,19361.0,728.0,3.6
9232,2005,50005,,16451.0,15817.0,634.0,3.9
9233,2005,50007,,87236.0,84544.0,2692.0,3.1
9234,2005,50009,,3222.0,3101.0,121.0,3.8
9235,2005,50011,,25936.0,24955.0,981.0,3.8
9236,2005,50013,,4248.0,4035.0,213.0,5.0
9237,2005,50015,,14587.0,14019.0,568.0,3.9
9238,2005,50017,,16158.0,15634.0,524.0,3.2
9239,2005,50019,,14087.0,13374.0,713.0,5.1
9240,2005,50021,,35775.0,34466.0,1309.0,3.7
9241,2005,50023,,34179.0,32960.0,1219.0,3.6
9242,2005,50025,,24992.0,24153.0,839.0,3.4
9243,2005,50027,,32241.0,31280.0,961.0,3.0
9244,2005,51001,,18785.0,17901.0,884.0,4.7
9245,2005,51003,,47414.0,46060.0,1354.0,2.9
9246,2005,51005,,7466.0,7112.0,354.0,4.7
9247,2005,51007,,6317.0,6098.0,219.0,3.5
9248,2005,51009,,15320.0,14685.0,635.0,4.1
9249,2005,51011,,6824.0,6500.0,324.0,4.7
9250,2005,51013,,123328.0,120442.0,2886.0,2.3
9251,2005,51015,,36267.0,35148.0,1119.0,3.1
9252,2005,51017,,2927.0,2822.0,105.0,3.6
9253,2005,51019,,36472.0,35191.0,1281.0,3.5
9254,2005,51021,,3060.0,2937.0,123.0,4.0
9255,2005,51023,,17017.0,16499.0,518.0,3.0
9256,2005,51025,,6761.0,6410.0,351.0,5.2
9257,2005,51027,,8401.0,7947.0,454.0,5.4
9258,2005,51029,,6783.0,6486.0,297.0,4.4
9259,2005,51031,,26677.0,25613.0,1064.0,4.0
9260,2005,51033,,12862.0,12369.0,493.0,3.8
9261,2005,51035,,14383.0,13570.0,813.0,5.7
9262,2005,51036,,3757.0,3592.0,165.0,4.4
9263,2005,51037,,5424.0,4976.0,448.0,8.3
9264,2005,51041,,158613.0,153561.0,5052.0,3.2
9265,2005,51043,,7738.0,7537.0,201.0,2.6
9266,2005,51045,,2500.0,2402.0,98.0,3.9
9267,2005,51047,,19022.0,18391.0,631.0,3.3
9268,2005,51049,,4452.0,4277.0,175.0,3.9
9269,2005,51051,,5720.0,5350.0,370.0,6.5
9270,2005,51053,,12594.0,12072.0,522.0,4.1
9271,2005,51057,,5388.0,5135.0,253.0,4.7
9272,2005,51059,,568187.0,553530.0,14657.0,2.6
9273,2005,51061,,35413.0,34463.0,950.0,2.7
9274,2005,51063,,7094.0,6830.0,264.0,3.7
9275,2005,51065,,12793.0,12400.0,393.0,3.1
9276,2005,51067,,25337.0,24409.0,928.0,3.7
9277,2005,51069,,38283.0,37198.0,1085.0,2.8
9278,2005,51071,,8352.0,7921.0,431.0,5.2
9279,2005,51073,,19798.0,19183.0,615.0,3.1
9280,2005,51075,,10343.0,10032.0,311.0,3.0
9281,2005,51077,,7401.0,7052.0,349.0,4.7
9282,2005,51079,,9658.0,9374.0,284.0,2.9
9283,2005,51081,,3931.0,3718.0,213.0,5.4
9284,2005,51083,,15792.0,14818.0,974.0,6.2
9285,2005,51085,,53511.0,51917.0,1594.0,3.0
9286,2005,51087,,156494.0,151154.0,5340.0,3.4
9287,2005,51089,,25472.0,23772.0,1700.0,6.7
9288,2005,51091,,1184.0,1142.0,42.0,3.5
9289,2005,51093,,17369.0,16725.0,644.0,3.7
9290,2005,51095,,28790.0,27878.0,912.0,3.2
9291,2005,51097,,3263.0,3134.0,129.0,4.0
9292,2005,51099,,9461.0,9140.0,321.0,3.4
9293,2005,51101,,7911.0,7633.0,278.0,3.5
9294,2005,51103,,5210.0,4915.0,295.0,5.7
9295,2005,51105,,9229.0,8762.0,467.0,5.1
9296,2005,51107,,147280.0,143676.0,3604.0,2.4
9297,2005,51109,,15101.0,14548.0,553.0,3.7
9298,2005,51111,,5577.0,5281.0,296.0,5.3
9299,2005,51113,,7172.0,6949.0,223.0,3.1
9300,2005,51115,,4396.0,4263.0,133.0,3.0
9301,2005,51117,,13193.0,12376.0,817.0,6.2
9302,2005,51119,,5031.0,4852.0,179.0,3.6
9303,2005,51121,,43120.0,41566.0,1554.0,3.6
9304,2005,51125,,7424.0,7182.0,242.0,3.3
9305,2005,51127,,8789.0,8503.0,286.0,3.3
9306,2005,51131,,5914.0,5608.0,306.0,5.2
9307,2005,51133,,6037.0,5743.0,294.0,4.9
9308,2005,51135,,6345.0,6053.0,292.0,4.6
9309,2005,51137,,14651.0,14179.0,472.0,3.2
9310,2005,51139,,11433.0,10843.0,590.0,5.2
9311,2005,51141,,8779.0,8195.0,584.0,6.7
9312,2005,51143,,31788.0,29753.0,2035.0,6.4
9313,2005,51145,,13506.0,13118.0,388.0,2.9
9314,2005,51147,,8532.0,8041.0,491.0,5.8
9315,2005,51149,,15026.0,14442.0,584.0,3.9
9316,2005,51153,,189649.0,184445.0,5204.0,2.7
9317,2005,51155,,17995.0,17179.0,816.0,4.5
9318,2005,51157,,4112.0,4004.0,108.0,2.6
9319,2005,51159,,3482.0,3317.0,165.0,4.7
9320,2005,51161,,46636.0,45233.0,1403.0,3.0
9321,2005,51163,,11233.0,10881.0,352.0,3.1
9322,2005,51165,,40244.0,39032.0,1212.0,3.0
9323,2005,51167,,11955.0,11265.0,690.0,5.8
9324,2005,51169,,9769.0,9255.0,514.0,5.3
9325,2005,51171,,19521.0,18920.0,601.0,3.1
9326,2005,51173,,15589.0,14862.0,727.0,4.7
9327,2005,51175,,7523.0,7207.0,316.0,4.2
9328,2005,51177,,61880.0,60198.0,1682.0,2.7
9329,2005,51179,,61558.0,59870.0,1688.0,2.7
9330,2005,51181,,3638.0,3462.0,176.0,4.8
9331,2005,51183,,4408.0,4148.0,260.0,5.9
9332,2005,51185,,19489.0,18598.0,891.0,4.6
9333,2005,51187,,18604.0,18034.0,570.0,3.1
9334,2005,51191,,25934.0,24759.0,1175.0,4.5
9335,2005,51193,,8114.0,7742.0,372.0,4.6
9336,2005,51195,,17238.0,16413.0,825.0,4.8
9337,2005,51197,,14965.0,14312.0,653.0,4.4
9338,2005,51199,,30554.0,29620.0,934.0,3.1
9339,2005,51510,,84746.0,82535.0,2211.0,2.6
9340,2005,51520,,7737.0,7312.0,425.0,5.5
9341,2005,51530,,3392.0,3263.0,129.0,3.8
9342,2005,51540,,19797.0,19039.0,758.0,3.8
9343,2005,51550,,111678.0,107638.0,4040.0,3.6
9344,2005,51570,,9059.0,8684.0,375.0,4.1
9345,2005,51580,,2837.0,2674.0,163.0,5.7
9346,2005,51590,,20921.0,18793.0,2128.0,10.2
9347,2005,51595,,2433.0,2293.0,140.0,5.8
9348,2005,51600,,12777.0,12434.0,343.0,2.7
9349,2005,51610,,6428.0,6210.0,218.0,3.4
9350,2005,51620,,3725.0,3531.0,194.0,5.2
9351,2005,51630,,11225.0,10722.0,503.0,4.5
9352,2005,51640,,3110.0,2950.0,160.0,5.1
9353,2005,51650,,66763.0,63746.0,3017.0,4.5
9354,2005,51660,,20953.0,20146.0,807.0,3.9
9355,2005,51670,,10276.0,9683.0,593.0,5.8
9356,2005,51678,,2316.0,2195.0,121.0,5.2
9357,2005,51680,,31249.0,29817.0,1432.0,4.6
9358,2005,51683,,20522.0,19929.0,593.0,2.9
9359,2005,51685,,6519.0,6354.0,165.0,2.5
9360,2005,51690,,5947.0,5345.0,602.0,10.1
9361,2005,51700,,86290.0,82389.0,3901.0,4.5
9362,2005,51710,,96113.0,91215.0,4898.0,5.1
9363,2005,51720,,1524.0,1439.0,85.0,5.6
9364,2005,51730,,13965.0,12930.0,1035.0,7.4
9365,2005,51735,,6161.0,5983.0,178.0,2.9
9366,2005,51740,,44821.0,42403.0,2418.0,5.4
9367,2005,51750,,7228.0,6899.0,329.0,4.6
9368,2005,51760,,95504.0,90382.0,5122.0,5.4
9369,2005,51770,,45225.0,43312.0,1913.0,4.2
9370,2005,51775,,12722.0,12314.0,408.0,3.2
9371,2005,51790,,11231.0,10864.0,367.0,3.3
9372,2005,51800,,37792.0,36284.0,1508.0,4.0
9373,2005,51810,,220002.0,212602.0,7400.0,3.4
9374,2005,51820,,9827.0,9450.0,377.0,3.8
9375,2005,51830,,4773.0,4426.0,347.0,7.3
9376,2005,51840,,13740.0,13311.0,429.0,3.1
9377,2005,53001,,8176.0,7596.0,580.0,7.1
9378,2005,53003,,10517.0,9858.0,659.0,6.3
9379,2005,53005,,85027.0,79916.0,5111.0,6.0
9380,2005,53007,,39450.0,37014.0,2436.0,6.2
9381,2005,53009,,29526.0,27521.0,2005.0,6.8
9382,2005,53011,,202656.0,189108.0,13548.0,6.7
9383,2005,53013,,1636.0,1503.0,133.0,8.1
9384,2005,53015,,42978.0,39717.0,3261.0,7.6
9385,2005,53017,,19966.0,18824.0,1142.0,5.7
9386,2005,53019,,3009.0,2721.0,288.0,9.6
9387,2005,53021,,29279.0,27118.0,2161.0,7.4
9388,2005,53023,,1081.0,1019.0,62.0,5.7
9389,2005,53025,,38364.0,35447.0,2917.0,7.6
9390,2005,53027,,31229.0,28761.0,2468.0,7.9
9391,2005,53029,,31726.0,29751.0,1975.0,6.2
9392,2005,53031,,13598.0,12798.0,800.0,5.9
9393,2005,53033,,1011681.0,967430.0,44251.0,4.4
9394,2005,53035,,120999.0,114535.0,6464.0,5.3
9395,2005,53037,,19119.0,17929.0,1190.0,6.2
9396,2005,53039,,9373.0,8607.0,766.0,8.2
9397,2005,53041,,30631.0,28174.0,2457.0,8.0
9398,2005,53043,,4725.0,4425.0,300.0,6.3
9399,2005,53045,,24024.0,22395.0,1629.0,6.8
9400,2005,53047,,20706.0,19169.0,1537.0,7.4
9401,2005,53049,,9095.0,8420.0,675.0,7.4
9402,2005,53051,,5067.0,4640.0,427.0,8.4
9403,2005,53053,,369155.0,346469.0,22686.0,6.1
9404,2005,53055,,8223.0,7845.0,378.0,4.6
9405,2005,53057,,56282.0,52784.0,3498.0,6.2
9406,2005,53059,,5033.0,4633.0,400.0,7.9
9407,2005,53061,,346207.0,329649.0,16558.0,4.8
9408,2005,53063,,224140.0,210833.0,13307.0,5.9
9409,2005,53065,,18006.0,16564.0,1442.0,8.0
9410,2005,53067,,121951.0,115486.0,6465.0,5.3
9411,2005,53069,,1630.0,1505.0,125.0,7.7
9412,2005,53071,,28983.0,27229.0,1754.0,6.1
9413,2005,53073,,102524.0,97125.0,5399.0,5.3
9414,2005,53075,,20371.0,19453.0,918.0,4.5
9415,2005,53077,,117560.0,108427.0,9133.0,7.8
9416,2005,54001,,6549.0,6146.0,403.0,6.2
9417,2005,54003,,43568.0,41847.0,1721.0,4.0
9418,2005,54005,,9294.0,8865.0,429.0,4.6
9419,2005,54007,,5863.0,5512.0,351.0,6.0
9420,2005,54009,,11095.0,10286.0,809.0,7.3
9421,2005,54011,,44041.0,42054.0,1987.0,4.5
9422,2005,54013,,2675.0,2445.0,230.0,8.6
9423,2005,54015,,3484.0,3213.0,271.0,7.8
9424,2005,54017,,2858.0,2720.0,138.0,4.8
9425,2005,54019,,17747.0,16717.0,1030.0,5.8
9426,2005,54021,,3048.0,2906.0,142.0,4.7
9427,2005,54023,,4935.0,4624.0,311.0,6.3
9428,2005,54025,,15042.0,14121.0,921.0,6.1
9429,2005,54027,,9403.0,9013.0,390.0,4.1
9430,2005,54029,,14695.0,13604.0,1091.0,7.4
9431,2005,54031,,6982.0,6715.0,267.0,3.8
9432,2005,54033,,30438.0,28999.0,1439.0,4.7
9433,2005,54035,,11587.0,10902.0,685.0,5.9
9434,2005,54037,,24044.0,23247.0,797.0,3.3
9435,2005,54039,,90679.0,86270.0,4409.0,4.9
9436,2005,54041,,7238.0,6876.0,362.0,5.0
9437,2005,54043,,7837.0,7334.0,503.0,6.4
9438,2005,54045,,12708.0,12082.0,626.0,4.9
9439,2005,54047,,6384.0,5856.0,528.0,8.3
9440,2005,54049,,25772.0,24595.0,1177.0,4.6
9441,2005,54051,,15048.0,14174.0,874.0,5.8
9442,2005,54053,,10096.0,9305.0,791.0,7.8
9443,2005,54055,,23764.0,22563.0,1201.0,5.1
9444,2005,54057,,13385.0,12670.0,715.0,5.3
9445,2005,54059,,8134.0,7663.0,471.0,5.8
9446,2005,54061,,44216.0,42591.0,1625.0,3.7
9447,2005,54063,,5720.0,5453.0,267.0,4.7
9448,2005,54065,,7029.0,6703.0,326.0,4.6
9449,2005,54067,,10397.0,9823.0,574.0,5.5
9450,2005,54069,,20967.0,19946.0,1021.0,4.9
9451,2005,54071,,3664.0,3524.0,140.0,3.8
9452,2005,54073,,3189.0,2988.0,201.0,6.3
9453,2005,54075,,3750.0,3510.0,240.0,6.4
9454,2005,54077,,14293.0,13610.0,683.0,4.8
9455,2005,54079,,26468.0,25260.0,1208.0,4.6
9456,2005,54081,,32166.0,30644.0,1522.0,4.7
9457,2005,54083,,12839.0,12167.0,672.0,5.2
9458,2005,54085,,4591.0,4323.0,268.0,5.8
9459,2005,54087,,5413.0,5012.0,401.0,7.4
9460,2005,54089,,4683.0,4389.0,294.0,6.3
9461,2005,54091,,6931.0,6571.0,360.0,5.2
9462,2005,54093,,3026.0,2836.0,190.0,6.3
9463,2005,54095,,3595.0,3333.0,262.0,7.3
9464,2005,54097,,10649.0,10131.0,518.0,4.9
9465,2005,54099,,17577.0,16659.0,918.0,5.2
9466,2005,54101,,3291.0,3099.0,192.0,5.8
9467,2005,54103,,6540.0,5925.0,615.0,9.4
9468,2005,54105,,2505.0,2319.0,186.0,7.4
9469,2005,54107,,40944.0,38707.0,2237.0,5.5
9470,2005,54109,,8154.0,7718.0,436.0,5.3
9471,2005,55001,,9678.0,9007.0,671.0,6.9
9472,2005,55003,,9256.0,8713.0,543.0,5.9
9473,2005,55005,,25439.0,24113.0,1326.0,5.2
9474,2005,55007,,8202.0,7705.0,497.0,6.1
9475,2005,55009,,135667.0,129576.0,6091.0,4.5
9476,2005,55011,,8302.0,7967.0,335.0,4.0
9477,2005,55013,,8405.0,7935.0,470.0,5.6
9478,2005,55015,,25092.0,24067.0,1025.0,4.1
9479,2005,55017,,32640.0,30885.0,1755.0,5.4
9480,2005,55019,,17621.0,16650.0,971.0,5.5
9481,2005,55021,,31579.0,30182.0,1397.0,4.4
9482,2005,55023,,9554.0,9090.0,464.0,4.9
9483,2005,55025,,285593.0,276653.0,8940.0,3.1
9484,2005,55027,,46581.0,44305.0,2276.0,4.9
9485,2005,55029,,16653.0,15734.0,919.0,5.5
9486,2005,55031,,22685.0,21488.0,1197.0,5.3
9487,2005,55033,,24127.0,23073.0,1054.0,4.4
9488,2005,55035,,53764.0,51576.0,2188.0,4.1
9489,2005,55037,,2558.0,2384.0,174.0,6.8
9490,2005,55039,,55868.0,53301.0,2567.0,4.6
9491,2005,55041,,4949.0,4606.0,343.0,6.9
9492,2005,55043,,26884.0,25715.0,1169.0,4.3
9493,2005,55045,,20008.0,19125.0,883.0,4.4
9494,2005,55047,,10280.0,9682.0,598.0,5.8
9495,2005,55049,,14262.0,13666.0,596.0,4.2
9496,2005,55051,,3188.0,2923.0,265.0,8.3
9497,2005,55053,,9816.0,9256.0,560.0,5.7
9498,2005,55055,,42581.0,40661.0,1920.0,4.5
9499,2005,55057,,13312.0,12508.0,804.0,6.0
9500,2005,55059,,82362.0,77709.0,4653.0,5.6
9501,2005,55061,,11800.0,11271.0,529.0,4.5
9502,2005,55063,,61433.0,58976.0,2457.0,4.0
9503,2005,55065,,8949.0,8584.0,365.0,4.1
9504,2005,55067,,10668.0,10034.0,634.0,5.9
9505,2005,55069,,15824.0,14965.0,859.0,5.4
9506,2005,55071,,45215.0,42998.0,2217.0,4.9
9507,2005,55073,,74364.0,71307.0,3057.0,4.1
9508,2005,55075,,22349.0,21000.0,1349.0,6.0
9509,2005,55077,,7849.0,7369.0,480.0,6.1
9510,2005,55078,,1643.0,1479.0,164.0,10.0
9511,2005,55079,,451298.0,425389.0,25909.0,5.7
9512,2005,55081,,23331.0,22380.0,951.0,4.1
9513,2005,55083,,20223.0,19064.0,1159.0,5.7
9514,2005,55085,,20231.0,19062.0,1169.0,5.8
9515,2005,55087,,94857.0,90578.0,4279.0,4.5
9516,2005,55089,,47669.0,45907.0,1762.0,3.7
9517,2005,55091,,3965.0,3760.0,205.0,5.2
9518,2005,55093,,23337.0,22384.0,953.0,4.1
9519,2005,55095,,23865.0,22634.0,1231.0,5.2
9520,2005,55097,,39832.0,38004.0,1828.0,4.6
9521,2005,55099,,8623.0,8202.0,421.0,4.9
9522,2005,55101,,98509.0,92687.0,5822.0,5.9
9523,2005,55103,,9835.0,9411.0,424.0,4.3
9524,2005,55105,,83193.0,78337.0,4856.0,5.8
9525,2005,55107,,7992.0,7493.0,499.0,6.2
9526,2005,55109,,44624.0,42583.0,2041.0,4.6
9527,2005,55111,,34203.0,32692.0,1511.0,4.4
9528,2005,55113,,9348.0,8793.0,555.0,5.9
9529,2005,55115,,22408.0,21315.0,1093.0,4.9
9530,2005,55117,,64550.0,61993.0,2557.0,4.0
9531,2005,55119,,11100.0,10493.0,607.0,5.5
9532,2005,55121,,15752.0,15063.0,689.0,4.4
9533,2005,55123,,14237.0,13592.0,645.0,4.5
9534,2005,55125,,11766.0,11065.0,701.0,6.0
9535,2005,55127,,55870.0,53533.0,2337.0,4.2
9536,2005,55129,,8289.0,7783.0,506.0,6.1
9537,2005,55131,,71985.0,68990.0,2995.0,4.2
9538,2005,55133,,211868.0,203760.0,8108.0,3.8
9539,2005,55135,,28000.0,26521.0,1479.0,5.3
9540,2005,55137,,12598.0,11903.0,695.0,5.5
9541,2005,55139,,91185.0,87160.0,4025.0,4.4
9542,2005,55141,,39548.0,37319.0,2229.0,5.6
9543,2005,56001,,19369.0,18835.0,534.0,2.8
9544,2005,56003,,5299.0,5060.0,239.0,4.5
9545,2005,56005,,23193.0,22592.0,601.0,2.6
9546,2005,56007,,7612.0,7316.0,296.0,3.9
9547,2005,56009,,6674.0,6428.0,246.0,3.7
9548,2005,56011,,3253.0,3141.0,112.0,3.4
9549,2005,56013,,17707.0,16875.0,832.0,4.7
9550,2005,56015,,5678.0,5428.0,250.0,4.4
9551,2005,56017,,2312.0,2220.0,92.0,4.0
9552,2005,56019,,3783.0,3641.0,142.0,3.8
