,year,county_code,pov_count_tot,pov_rate_tot,pov_youth_count_0-17,pov_youth_rate_0-17,med_hh_income
31304,2012,48015,3356.0,11.8,1329.0,19.4,51448.0
31305,2012,48017,1224.0,17.5,650.0,29.8,38504.0
31306,2012,48019,2814.0,13.9,849.0,23.8,48492.0
31307,2012,48021,10315.0,14.3,4372.0,23.0,50024.0
31308,2012,48023,690.0,19.5,220.0,29.2,33164.0
31309,2012,48025,6833.0,27.6,2181.0,32.3,39070.0
31310,2012,48027,45253.0,14.4,17772.0,20.1,48391.0
31311,2012,48029,333176.0,19.1,129052.0,27.6,49651.0
31312,2012,48031,1339.0,12.7,462.0,20.9,52668.0
31313,2012,48033,54.0,8.8,15.0,11.5,58489.0
31314,2012,48035,2920.0,16.4,1057.0,26.6,40763.0
31315,2012,48037,17565.0,20.3,6016.0,27.3,40574.0
31316,2012,48039,36633.0,11.7,14269.0,16.4,64883.0
31317,2012,48041,50944.0,27.2,10046.0,24.6,40064.0
31318,2012,48043,1394.0,15.1,483.0,25.0,39235.0
31319,2012,48045,254.0,16.3,102.0,28.4,35983.0
31320,2012,48047,2273.0,32.1,976.0,48.3,26857.0
31321,2012,48049,6856.0,18.9,2463.0,28.5,43303.0
31322,2012,48051,2722.0,16.0,1008.0,25.4,43561.0
31323,2012,48053,6460.0,15.3,2422.0,25.3,49685.0
31324,2012,48055,7395.0,20.0,2789.0,28.5,42963.0
31325,2012,48057,3574.0,16.7,1404.0,25.6,44736.0
31326,2012,48059,2203.0,16.5,762.0,25.1,41874.0
31327,2012,48061,145824.0,35.5,64015.0,48.2,31080.0
31328,2012,48063,2731.0,22.1,1143.0,35.8,37232.0
31329,2012,48065,541.0,8.9,179.0,11.9,53302.0
31330,2012,48067,5966.0,20.1,1866.0,27.9,36172.0
31331,2012,48069,1620.0,20.1,774.0,30.9,40710.0
31332,2012,48071,3217.0,9.0,1293.0,12.9,73031.0
31333,2012,48073,12879.0,26.7,5027.0,38.3,35202.0
31334,2012,48075,1393.0,25.0,470.0,32.1,34731.0
31335,2012,48077,1217.0,11.7,436.0,19.1,51960.0
31336,2012,48079,618.0,20.7,262.0,31.3,35652.0
31337,2012,48081,468.0,14.7,154.0,24.3,37891.0
31338,2012,48083,1894.0,22.0,642.0,34.7,32231.0
31339,2012,48085,64567.0,7.8,22601.0,9.8,81992.0
31340,2012,48087,632.0,21.2,281.0,33.9,35484.0
31341,2012,48089,3626.0,17.8,1233.0,26.2,40702.0
31342,2012,48091,11328.0,10.0,3895.0,15.1,59081.0
31343,2012,48093,2897.0,21.4,1077.0,34.2,36522.0
31344,2012,48095,815.0,33.7,172.0,32.8,37147.0
31345,2012,48097,5617.0,14.8,2244.0,23.8,51473.0
31346,2012,48099,9605.0,14.6,3486.0,17.2,46132.0
31347,2012,48101,309.0,20.8,110.0,34.3,30660.0
31348,2012,48103,450.0,10.1,167.0,13.3,55599.0
31349,2012,48105,529.0,14.3,207.0,21.0,46713.0
31350,2012,48107,1470.0,24.3,646.0,37.8,36492.0
31351,2012,48109,529.0,23.2,228.0,38.9,31430.0
31352,2012,48111,958.0,13.8,480.0,22.3,40312.0
31353,2012,48113,466855.0,19.3,192448.0,29.0,47343.0
31354,2012,48115,2543.0,22.3,1004.0,31.9,36312.0
31355,2012,48117,3372.0,17.7,1748.0,28.6,39481.0
31356,2012,48119,995.0,19.0,351.0,30.3,37515.0
31357,2012,48121,61520.0,8.8,19879.0,10.5,71338.0
31358,2012,48123,3613.0,19.4,1262.0,28.5,40515.0
31359,2012,48125,483.0,24.2,146.0,34.0,32829.0
31360,2012,48127,2659.0,25.7,1153.0,38.7,33342.0
31361,2012,48129,664.0,19.8,209.0,29.6,35081.0
31362,2012,48131,2786.0,25.3,1049.0,35.6,33223.0
31363,2012,48133,3755.0,21.4,1230.0,30.7,37916.0
31364,2012,48135,20576.0,14.5,8768.0,21.1,49784.0
31365,2012,48137,436.0,22.2,151.0,37.7,34388.0
31366,2012,48139,16611.0,10.9,6787.0,16.0,58016.0
31367,2012,48141,194470.0,24.0,79603.0,33.2,40092.0
31368,2012,48143,8142.0,22.2,2065.0,24.9,38636.0
31369,2012,48145,3873.0,24.9,1251.0,33.5,34388.0
31370,2012,48147,5437.0,17.7,1701.0,23.7,43183.0
31371,2012,48149,3071.0,12.7,973.0,18.5,46907.0
31372,2012,48151,601.0,15.7,176.0,23.0,38963.0
31373,2012,48153,1548.0,24.5,695.0,38.8,34503.0
31374,2012,48155,235.0,18.4,76.0,29.0,32041.0
31375,2012,48157,55527.0,8.9,21548.0,12.2,86037.0
31376,2012,48159,1790.0,17.0,711.0,27.6,40892.0
31377,2012,48161,2984.0,16.7,994.0,22.7,45402.0
31378,2012,48163,4603.0,32.0,1591.0,37.6,32276.0
31379,2012,48165,2901.0,15.9,1439.0,22.8,46659.0
31380,2012,48167,36380.0,12.3,12675.0,17.2,59588.0
31381,2012,48169,1316.0,30.6,370.0,31.1,39988.0
31382,2012,48171,3009.0,12.2,1018.0,20.8,51132.0
31383,2012,48173,119.0,9.5,53.0,15.4,55394.0
31384,2012,48175,1176.0,16.2,399.0,25.4,46400.0
31385,2012,48177,4077.0,20.7,1746.0,32.5,36006.0
31386,2012,48179,3742.0,17.6,1407.0,24.6,43131.0
31387,2012,48181,19622.0,16.4,7102.0,24.9,46127.0
31388,2012,48183,22345.0,18.8,8641.0,27.9,43321.0
31389,2012,48185,4731.0,19.9,1503.0,25.4,42674.0
31390,2012,48187,13045.0,9.5,5654.0,15.4,62141.0
31391,2012,48189,7353.0,22.0,3137.0,30.6,40118.0
31392,2012,48191,788.0,24.3,316.0,39.6,28656.0
31393,2012,48193,1407.0,17.4,463.0,27.0,37386.0
31394,2012,48195,721.0,13.2,315.0,19.7,51038.0
31395,2012,48197,741.0,18.3,312.0,32.2,34601.0
31396,2012,48199,7069.0,12.9,2564.0,18.5,52318.0
31397,2012,48201,783419.0,18.6,317914.0,27.4,51298.0
31398,2012,48203,11672.0,17.9,4407.0,26.1,44958.0
31399,2012,48205,550.0,11.7,138.0,10.8,61498.0
31400,2012,48207,1320.0,24.7,440.0,36.6,31505.0
31401,2012,48209,26361.0,16.3,7073.0,17.7,55819.0
31402,2012,48211,345.0,8.6,152.0,12.6,60499.0
31403,2012,48213,17913.0,23.1,5996.0,34.2,38017.0
31404,2012,48215,272635.0,34.2,124770.0,45.7,33393.0
31405,2012,48217,6859.0,20.0,2475.0,29.8,37610.0
31406,2012,48219,3745.0,16.8,1459.0,24.3,46010.0
31407,2012,48221,5937.0,11.6,2085.0,19.9,56591.0
31408,2012,48223,6088.0,17.4,2271.0,25.6,40228.0
31409,2012,48225,5180.0,25.5,1505.0,33.3,33650.0
31410,2012,48227,6121.0,20.9,2119.0,27.5,42256.0
31411,2012,48229,966.0,29.7,394.0,43.9,30043.0
31412,2012,48231,16545.0,19.5,5598.0,26.6,42821.0
31413,2012,48233,2870.0,13.2,1145.0,20.3,50752.0
31414,2012,48235,159.0,10.1,58.0,17.2,57551.0
31415,2012,48237,1322.0,16.9,406.0,20.8,44064.0
31416,2012,48239,2177.0,15.6,827.0,23.0,45363.0
31417,2012,48241,7182.0,20.6,2686.0,30.6,39219.0
31418,2012,48243,292.0,13.2,73.0,22.1,43065.0
31419,2012,48245,49556.0,21.1,18774.0,31.7,41207.0
31420,2012,48247,1290.0,24.7,536.0,36.0,34546.0
31421,2012,48249,8295.0,20.1,3422.0,29.2,43696.0
31422,2012,48251,19423.0,12.9,7604.0,18.8,56659.0
31423,2012,48253,3932.0,26.6,1091.0,31.4,38066.0
31424,2012,48255,3226.0,27.1,938.0,31.2,37292.0
31425,2012,48257,14789.0,14.1,5620.0,18.9,55044.0
31426,2012,48259,3171.0,8.9,1120.0,13.5,68975.0
31427,2012,48261,70.0,16.4,29.0,27.6,36236.0
31428,2012,48263,101.0,12.9,34.0,20.4,38627.0
31429,2012,48265,8814.0,18.4,2844.0,29.8,40919.0
31430,2012,48267,851.0,18.9,301.0,34.5,38378.0
31431,2012,48269,27.0,9.8,8.0,11.9,53263.0
31432,2012,48271,748.0,22.9,209.0,29.9,38870.0
31433,2012,48273,7305.0,24.3,2496.0,32.4,39237.0
31434,2012,48275,778.0,21.1,309.0,32.9,33182.0
31435,2012,48277,11253.0,23.0,3873.0,33.1,37943.0
31436,2012,48279,2799.0,20.3,1256.0,31.0,34505.0
31437,2012,48281,3239.0,16.3,1394.0,29.1,48442.0
31438,2012,48283,1897.0,34.4,598.0,39.0,32001.0
31439,2012,48285,2311.0,12.2,887.0,19.8,41606.0
31440,2012,48287,2262.0,14.1,811.0,20.7,49906.0
31441,2012,48289,2791.0,16.7,935.0,24.9,42201.0
31442,2012,48291,13237.0,18.6,5016.0,26.3,48441.0
31443,2012,48293,4825.0,21.9,1673.0,30.7,36496.0
31444,2012,48295,388.0,11.3,154.0,15.9,51003.0
31445,2012,48297,1882.0,17.9,543.0,24.5,44573.0
31446,2012,48299,3017.0,16.0,892.0,30.2,44316.0
31447,2012,48301,12.0,16.9,2.0,22.2,41252.0
31448,2012,48303,60456.0,22.0,19195.0,28.4,41555.0
31449,2012,48305,1158.0,20.2,504.0,32.7,34852.0
31450,2012,48307,1740.0,21.3,659.0,34.2,36483.0
31451,2012,48309,45405.0,19.8,15527.0,26.5,40855.0
31452,2012,48311,81.0,11.3,25.0,20.5,49866.0
31453,2012,48313,2667.0,23.9,903.0,31.5,36579.0
31454,2012,48315,2436.0,24.0,716.0,36.9,33330.0
31455,2012,48317,719.0,14.5,319.0,21.8,47358.0
31456,2012,48319,622.0,15.6,218.0,27.0,42128.0
31457,2012,48321,7099.0,19.7,2805.0,30.4,40860.0
31458,2012,48323,15437.0,28.4,7075.0,39.5,31313.0
31459,2012,48325,7685.0,17.3,2870.0,25.3,51345.0
31460,2012,48327,548.0,24.9,177.0,42.9,31608.0
31461,2012,48329,14272.0,9.8,6468.0,16.3,61268.0
31462,2012,48331,5231.0,22.1,1913.0,31.7,38715.0
31463,2012,48333,935.0,20.1,337.0,33.6,39396.0
31464,2012,48335,1656.0,24.0,482.0,27.6,37395.0
31465,2012,48337,3332.0,17.3,1159.0,26.4,45996.0
31466,2012,48339,60202.0,12.5,21273.0,16.4,65874.0
31467,2012,48341,3070.0,13.9,1498.0,21.2,47445.0
31468,2012,48343,2868.0,22.7,969.0,33.3,35294.0
31469,2012,48345,210.0,17.5,71.0,29.2,36772.0
31470,2012,48347,14716.0,24.3,4741.0,31.0,35183.0
31471,2012,48349,9558.0,20.3,3944.0,31.0,40624.0
31472,2012,48351,2820.0,21.0,989.0,31.2,35830.0
31473,2012,48353,3040.0,20.9,1197.0,31.4,34941.0
31474,2012,48355,59796.0,17.5,22491.0,25.9,48066.0
31475,2012,48357,1197.0,11.3,546.0,16.1,55700.0
31476,2012,48359,253.0,14.0,134.0,28.5,49048.0
31477,2012,48361,13816.0,16.8,4923.0,24.4,49238.0
31478,2012,48363,5214.0,19.0,1849.0,27.7,40817.0
31479,2012,48365,3287.0,13.9,1152.0,19.9,50916.0
31480,2012,48367,12532.0,10.8,4572.0,15.9,63720.0
31481,2012,48369,1453.0,14.4,659.0,21.5,44256.0
31482,2012,48371,2616.0,19.3,906.0,23.8,42378.0
31483,2012,48373,7371.0,17.8,2777.0,29.6,40254.0
31484,2012,48375,26963.0,23.4,10821.0,32.2,35754.0
31485,2012,48377,1634.0,21.7,704.0,33.7,32861.0
31486,2012,48379,1850.0,17.1,656.0,28.8,41349.0
31487,2012,48381,13859.0,11.3,4143.0,13.9,56716.0
31488,2012,48383,323.0,9.4,132.0,12.8,56680.0
31489,2012,48385,708.0,21.5,240.0,40.1,33598.0
31490,2012,48387,2600.0,20.8,848.0,32.6,33153.0
31491,2012,48389,3012.0,28.2,972.0,32.3,34431.0
31492,2012,48391,1133.0,15.9,435.0,26.0,40970.0
31493,2012,48393,69.0,8.1,27.0,13.2,60857.0
31494,2012,48395,2924.0,17.9,1236.0,30.1,39771.0
31495,2012,48397,5501.0,6.7,2107.0,9.0,85164.0
31496,2012,48399,2046.0,20.0,764.0,30.7,35593.0
31497,2012,48401,8881.0,18.2,2979.0,24.1,44478.0
31498,2012,48403,2142.0,20.7,624.0,32.2,35805.0
31499,2012,48405,2045.0,23.9,671.0,37.3,31714.0
31500,2012,48407,5272.0,19.6,1928.0,30.5,42160.0
31501,2012,48409,10696.0,16.5,4520.0,25.5,48287.0
31502,2012,48411,1121.0,21.1,382.0,32.4,37107.0
31503,2012,48413,510.0,15.7,221.0,23.8,47322.0
31504,2012,48415,2416.0,15.6,943.0,22.4,49340.0
31505,2012,48417,448.0,13.5,158.0,20.8,48779.0
31506,2012,48419,4956.0,19.2,1915.0,27.7,37122.0
31507,2012,48421,393.0,13.0,155.0,17.7,46196.0
31508,2012,48423,36260.0,17.2,13159.0,24.5,46305.0
31509,2012,48425,961.0,11.4,387.0,18.4,52988.0
31510,2012,48427,26465.0,43.6,10750.0,52.2,23358.0
31511,2012,48429,1792.0,20.2,659.0,30.8,40805.0
31512,2012,48431,139.0,12.0,55.0,18.7,51059.0
31513,2012,48433,241.0,16.7,77.0,23.8,39054.0
31514,2012,48435,514.0,13.1,209.0,20.4,60695.0
31515,2012,48437,1523.0,21.1,604.0,30.1,37076.0
31516,2012,48439,287871.0,15.5,115594.0,22.6,56030.0
31517,2012,48441,24358.0,18.9,7853.0,24.5,43181.0
31518,2012,48443,157.0,17.1,49.0,26.2,37395.0
31519,2012,48445,2674.0,23.3,1091.0,33.4,34928.0
31520,2012,48447,207.0,12.9,68.0,20.3,41149.0
31521,2012,48449,6254.0,19.5,2724.0,28.1,39312.0
31522,2012,48451,18002.0,16.6,6245.0,24.1,43393.0
31523,2012,48453,192685.0,18.0,63766.0,24.8,57293.0
31524,2012,48455,2805.0,19.7,979.0,32.9,33771.0
31525,2012,48457,4094.0,21.1,1232.0,29.4,39255.0
31526,2012,48459,6590.0,16.7,2422.0,25.1,43356.0
31527,2012,48461,514.0,16.0,192.0,21.5,49846.0
31528,2012,48463,6859.0,26.2,3078.0,41.5,32920.0
31529,2012,48465,9972.0,21.3,4518.0,32.2,39864.0
31530,2012,48467,9787.0,19.0,3445.0,28.3,42563.0
31531,2012,48469,14632.0,16.7,5681.0,24.6,49012.0
31532,2012,48471,12301.0,23.9,2896.0,27.0,38024.0
31533,2012,48473,7999.0,19.7,2877.0,26.9,47015.0
31534,2012,48475,1899.0,17.7,704.0,24.0,46047.0
31535,2012,48477,4849.0,15.1,1633.0,22.5,45657.0
31536,2012,48479,80082.0,31.3,38091.0,42.9,35974.0
31537,2012,48481,7278.0,17.8,2802.0,26.2,40716.0
31538,2012,48483,690.0,12.4,270.0,18.9,47012.0
31539,2012,48485,19583.0,16.4,6796.0,23.2,43791.0
31540,2012,48487,2212.0,17.1,838.0,25.4,37304.0
31541,2012,48489,7241.0,38.6,2581.0,45.9,29225.0
31542,2012,48491,34861.0,7.7,13289.0,10.6,71272.0
31543,2012,48493,4850.0,11.1,1857.0,16.9,61103.0
31544,2012,48495,1027.0,14.2,435.0,20.7,48727.0
31545,2012,48497,7038.0,11.9,2528.0,16.5,53927.0
31546,2012,48499,6460.0,15.8,2162.0,26.3,45466.0
31547,2012,48501,885.0,11.1,392.0,15.6,55063.0
31548,2012,48503,2740.0,15.2,1030.0,23.7,43248.0
31549,2012,48505,4124.0,29.0,1966.0,40.8,33462.0
31550,2012,48507,3919.0,34.0,1683.0,46.1,25157.0
31551,2012,49000,364124.0,13.0,135453.0,15.5,57067.0
31552,2012,49001,701.0,10.9,306.0,14.8,46309.0
31553,2012,49003,4629.0,9.3,2113.0,12.9,53830.0
31554,2012,49005,17518.0,15.7,5271.0,14.9,47609.0
31555,2012,49007,3035.0,14.7,1047.0,18.7,47214.0
31556,2012,49009,89.0,8.6,27.0,11.1,50911.0
31557,2012,49011,26231.0,8.4,10901.0,10.3,69019.0
31558,2012,49013,2154.0,11.4,881.0,13.9,57945.0
31559,2012,49015,1354.0,12.5,594.0,17.4,51819.0
31560,2012,49017,631.0,12.9,252.0,19.6,41786.0
31561,2012,49019,1375.0,14.9,472.0,22.6,42702.0
31562,2012,49021,8450.0,18.4,3074.0,22.6,41804.0
31563,2012,49023,1298.0,12.7,641.0,17.4,51823.0
31564,2012,49025,878.0,12.5,320.0,19.2,43128.0
31565,2012,49027,1636.0,13.2,793.0,20.4,48472.0
31566,2012,49029,599.0,6.1,264.0,7.9,75348.0
31567,2012,49031,327.0,22.0,150.0,39.0,36403.0
31568,2012,49033,243.0,10.7,96.0,13.9,53643.0
31569,2012,49035,139534.0,13.3,50968.0,16.9,58743.0
31570,2012,49037,4008.0,27.3,1564.0,32.4,38329.0
31571,2012,49039,4273.0,16.6,1670.0,20.9,43921.0
31572,2012,49041,3315.0,16.2,1359.0,21.3,45243.0
31573,2012,49043,2888.0,7.6,1059.0,10.5,84672.0
31574,2012,49045,5192.0,8.8,2384.0,11.4,61927.0
31575,2012,49047,3453.0,10.1,1437.0,12.6,60419.0
31576,2012,49049,75077.0,14.2,25603.0,13.8,58167.0
31577,2012,49051,2124.0,8.5,988.0,11.9,62014.0
31578,2012,49053,22777.0,16.0,9498.0,22.7,45305.0
31579,2012,49055,473.0,17.3,204.0,26.6,40185.0
31580,2012,49057,29861.0,12.8,11518.0,16.6,54169.0
31581,2012,50000,71626.0,11.9,19044.0,15.7,52700.0
31582,2012,50001,3868.0,11.3,1094.0,15.7,55120.0
31583,2012,50003,4898.0,13.9,1461.0,20.5,48306.0
31584,2012,50005,4318.0,14.4,1355.0,20.9,42558.0
31585,2012,50007,16148.0,10.8,3167.0,10.7,62374.0
31586,2012,50009,1018.0,16.4,296.0,26.6,35207.0
31587,2012,50011,5046.0,10.6,1675.0,14.9,53436.0
31588,2012,50013,619.0,8.9,184.0,14.0,54915.0
31589,2012,50015,2772.0,11.4,807.0,15.3,49256.0
31590,2012,50017,3693.0,13.1,1054.0,18.6,49747.0
31591,2012,50019,4140.0,15.8,1249.0,22.8,40764.0
31592,2012,50021,8024.0,13.7,2079.0,18.9,45168.0
31593,2012,50023,5418.0,9.5,1464.0,12.5,56710.0
31594,2012,50025,5549.0,13.0,1594.0,19.8,49098.0
31595,2012,50027,6114.0,11.1,1567.0,14.9,50094.0
31596,2012,51000,936384.0,11.8,283035.0,15.5,61782.0
31597,2012,51001,6541.0,19.9,2184.0,31.4,36957.0
31598,2012,51003,9026.0,9.4,2350.0,11.0,70813.0
31599,2012,51005,2129.0,13.3,677.0,20.9,44530.0
31600,2012,51007,1578.0,12.5,516.0,19.0,49714.0
31601,2012,51009,4449.0,14.5,1333.0,20.3,43791.0
31602,2012,51011,2483.0,16.5,783.0,24.0,43814.0
31603,2012,51013,17555.0,8.0,3261.0,9.2,99255.0
31604,2012,51015,7039.0,9.9,2007.0,13.5,49773.0
31605,2012,51017,526.0,11.5,124.0,16.4,44524.0
31606,2012,51019,6824.0,9.9,1931.0,13.3,56910.0
31607,2012,51021,928.0,15.4,215.0,18.7,42843.0
31608,2012,51023,2503.0,7.6,700.0,10.1,60943.0
31609,2012,51025,3688.0,24.8,931.0,30.5,34621.0
31610,2012,51027,5223.0,23.0,1200.0,29.1,32848.0
31611,2012,51029,3414.0,23.0,899.0,28.3,34415.0
31612,2012,51031,7899.0,14.4,2199.0,19.2,41193.0
31613,2012,51033,3433.0,12.1,1225.0,18.2,54336.0
31614,2012,51035,5794.0,19.6,1541.0,26.4,32777.0
31615,2012,51036,946.0,13.3,234.0,20.1,47828.0
31616,2012,51037,2262.0,18.5,756.0,28.4,32873.0
31617,2012,51041,23320.0,7.3,7672.0,9.6,70371.0
31618,2012,51043,1207.0,8.6,323.0,10.5,67922.0
31619,2012,51045,699.0,13.5,234.0,22.1,38268.0
31620,2012,51047,5034.0,10.9,1830.0,15.5,59609.0
31621,2012,51049,1695.0,17.3,550.0,25.8,36988.0
31622,2012,51051,3243.0,21.3,860.0,26.9,35147.0
31623,2012,51053,3596.0,13.1,991.0,17.2,51131.0
31624,2012,51057,1741.0,15.7,608.0,26.0,42012.0
31625,2012,51059,66941.0,6.0,20825.0,7.9,106690.0
31626,2012,51061,4523.0,6.9,1364.0,8.6,82957.0
31627,2012,51063,2156.0,14.1,643.0,20.1,42211.0
31628,2012,51065,2155.0,8.8,614.0,10.8,63307.0
31629,2012,51067,7751.0,14.1,2332.0,21.0,43427.0
31630,2012,51069,6968.0,8.8,2303.0,12.0,64027.0
31631,2012,51071,2126.0,12.7,613.0,17.7,44365.0
31632,2012,51073,3540.0,9.7,1154.0,15.1,57173.0
31633,2012,51075,1515.0,7.4,382.0,9.3,81707.0
31634,2012,51077,2916.0,19.4,735.0,27.0,32611.0
31635,2012,51079,1773.0,9.5,616.0,13.6,59718.0
31636,2012,51081,2202.0,25.5,500.0,26.0,36996.0
31637,2012,51083,7054.0,20.1,2170.0,28.7,36203.0
31638,2012,51085,6372.0,6.5,1746.0,7.5,74660.0
31639,2012,51087,31395.0,10.1,10016.0,13.6,58723.0
31640,2012,51089,9210.0,17.6,3002.0,28.3,34232.0
31641,2012,51091,336.0,15.0,62.0,21.2,37501.0
31642,2012,51093,3278.0,9.3,1016.0,13.3,64606.0
31643,2012,51095,5730.0,8.4,1611.0,11.4,78396.0
31644,2012,51097,973.0,13.8,278.0,20.9,45090.0
31645,2012,51099,1783.0,7.4,659.0,10.3,75861.0
31646,2012,51101,1333.0,8.4,477.0,12.5,62005.0
31647,2012,51103,1504.0,13.6,470.0,27.6,47769.0
31648,2012,51105,6734.0,28.4,1848.0,37.2,30606.0
31649,2012,51107,13489.0,4.0,4315.0,4.3,118934.0
31650,2012,51109,3891.0,11.7,1217.0,17.4,54836.0
31651,2012,51111,3131.0,27.3,754.0,31.6,33618.0
31652,2012,51113,1693.0,13.0,545.0,19.3,51094.0
31653,2012,51115,917.0,10.4,266.0,17.7,57051.0
31654,2012,51117,6119.0,19.9,1732.0,28.3,37435.0
31655,2012,51119,1544.0,14.8,426.0,25.7,48066.0
31656,2012,51121,20087.0,23.3,2682.0,18.1,42307.0
31657,2012,51125,2075.0,14.1,635.0,23.0,47234.0
31658,2012,51127,1238.0,6.7,413.0,10.4,68862.0
31659,2012,51131,2705.0,22.5,821.0,34.6,32138.0
31660,2012,51133,1816.0,14.7,558.0,28.7,47143.0
31661,2012,51135,3226.0,23.3,950.0,29.9,36818.0
31662,2012,51137,3364.0,10.0,1081.0,14.3,58673.0
31663,2012,51139,3683.0,15.6,1049.0,21.5,41300.0
31664,2012,51141,3280.0,18.1,900.0,27.2,33818.0
31665,2012,51143,8965.0,14.5,2639.0,21.1,42236.0
31666,2012,51145,1821.0,7.1,537.0,9.3,73639.0
31667,2012,51147,4460.0,23.7,1123.0,28.7,37636.0
31668,2012,51149,2781.0,8.7,1011.0,12.6,62475.0
31669,2012,51153,28559.0,6.7,11471.0,9.6,93011.0
31670,2012,51155,5563.0,16.6,1472.0,23.1,42502.0
31671,2012,51157,783.0,10.6,235.0,17.1,58276.0
31672,2012,51159,1484.0,20.3,366.0,24.1,41190.0
31673,2012,51161,6740.0,7.4,1797.0,9.3,58550.0
31674,2012,51163,2781.0,12.5,752.0,18.3,46909.0
31675,2012,51165,8140.0,10.8,2514.0,14.4,51137.0
31676,2012,51167,5145.0,18.3,1332.0,23.9,35912.0
31677,2012,51169,4699.0,21.3,1195.0,28.2,36566.0
31678,2012,51171,4797.0,11.4,1583.0,17.6,48677.0
31679,2012,51173,5898.0,19.0,1764.0,28.0,36235.0
31680,2012,51175,2799.0,16.7,826.0,22.5,43846.0
31681,2012,51177,10558.0,8.5,3803.0,11.6,77298.0
31682,2012,51179,7231.0,5.5,2549.0,7.0,95927.0
31683,2012,51181,881.0,12.9,264.0,19.7,50425.0
31684,2012,51183,2156.0,23.0,529.0,27.0,36901.0
31685,2012,51185,9089.0,21.4,2254.0,26.1,34760.0
31686,2012,51187,4085.0,11.0,1342.0,15.4,58632.0
31687,2012,51191,7405.0,13.9,2038.0,19.5,43155.0
31688,2012,51193,3073.0,17.6,973.0,29.4,45051.0
31689,2012,51195,9750.0,25.6,2429.0,29.3,35800.0
31690,2012,51197,4889.0,16.9,1365.0,23.4,38533.0
31691,2012,51199,4494.0,6.9,1339.0,8.3,75316.0
31692,2012,51510,12412.0,8.6,3578.0,14.2,80942.0
31693,2012,51515,1114.0,19.1,346.0,29.5,36579.0
31694,2012,51520,3624.0,21.1,1140.0,33.2,31973.0
31695,2012,51530,1165.0,19.0,324.0,24.1,36289.0
31696,2012,51540,10138.0,24.2,1570.0,23.2,41031.0
31697,2012,51550,23308.0,10.4,8034.0,14.4,64950.0
31698,2012,51570,1809.0,10.5,637.0,16.4,51664.0
31699,2012,51580,903.0,15.9,285.0,23.7,36566.0
31700,2012,51590,10719.0,25.9,3798.0,40.6,30588.0
31701,2012,51595,1406.0,25.6,492.0,35.3,32225.0
31702,2012,51600,1555.0,6.8,344.0,7.3,86963.0
31703,2012,51610,410.0,3.1,110.0,3.3,121250.0
31704,2012,51620,1750.0,20.8,689.0,33.1,36078.0
31705,2012,51630,3860.0,15.7,1181.0,21.2,47297.0
31706,2012,51640,1506.0,22.8,562.0,36.4,33191.0
31707,2012,51650,21855.0,16.5,7560.0,25.3,47206.0
31708,2012,51660,16262.0,37.5,2155.0,26.7,35489.0
31709,2012,51670,4153.0,18.9,1647.0,29.8,39315.0
31710,2012,51678,1042.0,24.0,88.0,12.4,40250.0
31711,2012,51680,15896.0,23.8,4341.0,29.3,37402.0
31712,2012,51683,4331.0,10.7,1882.0,17.3,65307.0
31713,2012,51685,1356.0,8.6,618.0,14.2,68970.0
31714,2012,51690,3645.0,27.2,1156.0,39.2,29550.0
31715,2012,51700,28299.0,16.4,10744.0,25.3,46794.0
31716,2012,51710,47978.0,22.6,13799.0,27.6,41880.0
31717,2012,51720,727.0,18.1,259.0,31.2,33234.0
31718,2012,51730,8084.0,25.8,2615.0,38.2,33280.0
31719,2012,51735,640.0,5.3,191.0,7.2,84177.0
31720,2012,51740,18123.0,19.5,6818.0,30.4,41699.0
31721,2012,51750,4643.0,34.2,489.0,20.1,37440.0
31722,2012,51760,52017.0,26.2,14574.0,36.5,37933.0
31723,2012,51770,19291.0,20.1,6335.0,30.3,37800.0
31724,2012,51775,2764.0,11.9,734.0,15.1,47760.0
31725,2012,51790,3795.0,16.7,1083.0,24.7,40379.0
31726,2012,51800,9986.0,11.9,3872.0,18.2,61778.0
31727,2012,51810,39564.0,9.1,14601.0,14.3,61523.0
31728,2012,51820,3170.0,15.2,1216.0,24.9,43883.0
31729,2012,51830,2500.0,23.0,411.0,23.5,44256.0
31730,2012,51840,4257.0,16.4,1343.0,22.5,42305.0
31731,2012,53000,916976.0,13.6,288376.0,18.5,57574.0
31732,2012,53001,3359.0,17.9,1760.0,26.6,43939.0
31733,2012,53003,3159.0,14.6,1065.0,23.5,42364.0
31734,2012,53005,23478.0,13.0,10037.0,21.0,58361.0
31735,2012,53007,10810.0,14.9,4085.0,22.8,45730.0
31736,2012,53009,9906.0,14.1,2778.0,22.6,43482.0
31737,2012,53011,51981.0,12.0,17814.0,16.1,56087.0
31738,2012,53013,579.0,14.7,164.0,22.8,41834.0
31739,2012,53015,16955.0,16.9,5497.0,23.6,47714.0
31740,2012,53017,5751.0,14.7,2460.0,23.9,48308.0
31741,2012,53019,1601.0,21.0,423.0,29.2,36321.0
31742,2012,53021,14095.0,17.1,7238.0,25.1,52829.0
31743,2012,53023,288.0,13.1,86.0,20.5,46927.0
31744,2012,53025,17003.0,18.8,7474.0,27.1,45050.0
31745,2012,53027,14071.0,20.4,4390.0,29.8,41823.0
31746,2012,53029,7421.0,9.6,2165.0,14.2,56459.0
31747,2012,53031,3871.0,13.2,978.0,24.0,47398.0
